id_venta,ciudad,tienda,categoria,producto,cantidad,precio_unitario
440,Bogotá,Tienda Centro,Deportes,Guantes,9,65000
441,Bogotá,Tienda Occidente,Deportes,Guantes,2,65000
442,Cali,Tienda Premium,Deportes,Balón,4,90000
443,Barranquilla,Tienda Norte,Tecnología,Teclado,15,85000
444,Cali,Tienda Centro,Deportes,Caminadora,16,3200000
445,Cali,Tienda Occidente,Tecnología,Mouse,10,45000
446,Cali,Tienda Occidente,Deportes,Pesas,19,250000
447,Medellín,Tienda Centro,Deportes,Caminadora,17,3200000
448,Cartagena,Tienda Centro,Hogar,Nevera,14,2200000
449,Bogotá,Tienda Centro,Hogar,Microondas,1,450000
450,Cali,Tienda Premium,Hogar,Nevera,13,2200000
451,Cali,Tienda Occidente,Tecnología,Portatil,12,2500000
452,Medellín,Tienda Occidente,Tecnología,Teclado,1,85000
453,Barranquilla,Tienda Sur,Tecnología,Mouse,13,45000
454,Cartagena,Tienda Premium,Deportes,Balón,18,90000
455,Cartagena,Tienda Sur,Tecnología,Impresora,9,600000
456,Barranquilla,Tienda Premium,Deportes,Caminadora,15,3200000
457,Barranquilla,Tienda Sur,Hogar,Nevera,6,2200000
458,Cartagena,Tienda Premium,Hogar,Nevera,2,2200000
459,Bogotá,Tienda Premium,Tecnología,Teclado,8,85000
460,Medellín,Tienda Occidente,Hogar,Cafetera,2,120000
461,Cartagena,Tienda Centro,Tecnología,Teclado,10,85000
462,Cartagena,Tienda Sur,Hogar,Cafetera,18,120000
463,Cali,Tienda Centro,Deportes,Balón,5,90000
464,Cali,Tienda Centro,Tecnología,Impresora,2,600000
465,Medellín,Tienda Sur,Tecnología,Portatil,20,2500000
466,Medellín,Tienda Occidente,Hogar,Licuadora,16,180000
467,Bogotá,Tienda Centro,Deportes,Guantes,18,65000
468,Barranquilla,Tienda Norte,Tecnología,Impresora,14,600000
469,Cartagena,Tienda Premium,Hogar,Cafetera,5,120000
470,Medellín,Tienda Norte,Tecnología,Monitor,1,750000
471,Bogotá,Tienda Occidente,Tecnología,Teclado,8,85000
472,Medellín,Tienda Premium,Deportes,Balón,15,90000
473,Cartagena,Tienda Premium,Tecnología,Teclado,3,85000
474,Bogotá,Tienda Norte,Deportes,Balón,1,90000
475,Cali,Tienda Premium,Deportes,Guantes,12,65000
476,Bogotá,Tienda Centro,Deportes,Guantes,19,65000
477,Cartagena,Tienda Norte,Hogar,Ventilador,19,250000
478,Barranquilla,Tienda Premium,Tecnología,Mouse,9,45000
479,Barranquilla,Tienda Sur,Deportes,Bicicleta,1,1800000
480,Barranquilla,Tienda Centro,Tecnología,Mouse,15,45000
481,Cartagena,Tienda Premium,Tecnología,Impresora,13,600000
482,Medellín,Tienda Premium,Hogar,Licuadora,14,180000
483,Barranquilla,Tienda Centro,Tecnología,Teclado,11,85000
484,Medellín,Tienda Centro,Deportes,Caminadora,10,3200000
485,Bogotá,Tienda Premium,Hogar,Microondas,11,450000
486,Bogotá,Tienda Occidente,Tecnología,Mouse,4,45000
487,Medellín,Tienda Centro,Hogar,Nevera,2,2200000
488,Cartagena,Tienda Sur,Deportes,Caminadora,2,3200000
489,Bogotá,Tienda Sur,Tecnología,Impresora,7,600000
490,Barranquilla,Tienda Sur,Hogar,Ventilador,12,250000
491,Medellín,Tienda Occidente,Tecnología,Mouse,8,45000
492,Cali,Tienda Centro,Hogar,Ventilador,9,250000
493,Bogotá,Tienda Centro,Hogar,Nevera,11,2200000
494,Cartagena,Tienda Premium,Deportes,Balón,2,90000
495,Medellín,Tienda Centro,Tecnología,Mouse,15,45000
496,Medellín,Tienda Norte,Hogar,Ventilador,13,250000
497,Barranquilla,Tienda Norte,Deportes,Balón,17,90000
498,Barranquilla,Tienda Occidente,Tecnología,Monitor,10,750000
499,Cali,Tienda Sur,Deportes,Bicicleta,19,1800000
500,Medellín,Tienda Premium,Hogar,Ventilador,18,250000
501,Medellín,Tienda Norte,Deportes,Bicicleta,17,1800000
502,Medellín,Tienda Occidente,Deportes,Pesas,14,250000
503,Cali,Tienda Norte,Deportes,Pesas,7,250000
504,Cartagena,Tienda Occidente,Hogar,Licuadora,2,180000
505,Cartagena,Tienda Occidente,Deportes,Bicicleta,5,1800000
506,Medellín,Tienda Premium,Hogar,Microondas,4,450000
507,Cali,Tienda Centro,Tecnología,Portatil,11,2500000
508,Cali,Tienda Sur,Hogar,Nevera,7,2200000
509,Cali,Tienda Occidente,Deportes,Balón,15,90000
510,Barranquilla,Tienda Norte,Deportes,Bicicleta,11,1800000
511,Barranquilla,Tienda Centro,Hogar,Cafetera,6,120000
512,Barranquilla,Tienda Sur,Tecnología,Portatil,6,2500000
513,Barranquilla,Tienda Centro,Deportes,Pesas,18,250000
514,Cali,Tienda Premium,Deportes,Balón,17,90000
515,Medellín,Tienda Centro,Tecnología,Teclado,10,85000
516,Cartagena,Tienda Occidente,Tecnología,Mouse,17,45000
517,Bogotá,Tienda Premium,Deportes,Balón,17,90000
518,Cali,Tienda Centro,Tecnología,Teclado,2,85000
519,Medellín,Tienda Sur,Tecnología,Monitor,5,750000
520,Cartagena,Tienda Occidente,Hogar,Ventilador,11,250000
521,Medellín,Tienda Centro,Hogar,Microondas,1,450000
522,Medellín,Tienda Sur,Tecnología,Teclado,4,85000
523,Cali,Tienda Norte,Deportes,Pesas,13,250000
524,Barranquilla,Tienda Norte,Hogar,Licuadora,8,180000
525,Cartagena,Tienda Premium,Tecnología,Mouse,20,45000
526,Medellín,Tienda Premium,Tecnología,Mouse,18,45000
527,Cartagena,Tienda Premium,Hogar,Licuadora,9,180000
528,Cali,Tienda Sur,Hogar,Microondas,2,450000
529,Cartagena,Tienda Premium,Tecnología,Mouse,4,45000
530,Bogotá,Tienda Occidente,Deportes,Pesas,9,250000
531,Cali,Tienda Centro,Deportes,Guantes,2,65000
532,Barranquilla,Tienda Norte,Hogar,Licuadora,20,180000
533,Medellín,Tienda Sur,Deportes,Balón,18,90000
534,Barranquilla,Tienda Occidente,Tecnología,Monitor,14,750000
535,Bogotá,Tienda Premium,Deportes,Bicicleta,5,1800000
536,Barranquilla,Tienda Occidente,Deportes,Caminadora,5,3200000
537,Barranquilla,Tienda Centro,Hogar,Ventilador,12,250000
538,Cali,Tienda Centro,Deportes,Caminadora,7,3200000
539,Bogotá,Tienda Premium,Tecnología,Monitor,4,750000
540,Cartagena,Tienda Norte,Deportes,Caminadora,18,3200000
541,Cali,Tienda Centro,Hogar,Microondas,16,450000
542,Cartagena,Tienda Norte,Hogar,Ventilador,10,250000
543,Medellín,Tienda Occidente,Hogar,Licuadora,3,180000
544,Barranquilla,Tienda Centro,Tecnología,Teclado,18,85000
545,Bogotá,Tienda Occidente,Deportes,Pesas,5,250000
546,Cali,Tienda Premium,Tecnología,Monitor,14,750000
547,Cartagena,Tienda Sur,Hogar,Licuadora,4,180000
548,Cali,Tienda Premium,Tecnología,Monitor,2,750000
549,Cali,Tienda Sur,Hogar,Ventilador,20,250000
550,Cali,Tienda Norte,Tecnología,Portatil,9,2500000
551,Medellín,Tienda Centro,Deportes,Caminadora,19,3200000
552,Bogotá,Tienda Occidente,Tecnología,Monitor,15,750000
553,Barranquilla,Tienda Occidente,Tecnología,Mouse,9,45000
554,Cartagena,Tienda Sur,Hogar,Licuadora,19,180000
555,Bogotá,Tienda Premium,Hogar,Ventilador,3,250000
556,Cali,Tienda Occidente,Hogar,Nevera,7,2200000
557,Cartagena,Tienda Norte,Deportes,Guantes,3,65000
558,Cartagena,Tienda Sur,Hogar,Ventilador,7,250000
559,Bogotá,Tienda Premium,Hogar,Licuadora,16,180000
560,Medellín,Tienda Norte,Tecnología,Monitor,19,750000
561,Cartagena,Tienda Occidente,Hogar,Cafetera,3,120000
562,Bogotá,Tienda Centro,Hogar,Cafetera,10,120000
563,Bogotá,Tienda Premium,Hogar,Ventilador,10,250000
564,Cartagena,Tienda Norte,Hogar,Cafetera,6,120000
565,Cartagena,Tienda Premium,Hogar,Licuadora,7,180000
566,Cali,Tienda Occidente,Tecnología,Monitor,19,750000
567,Cali,Tienda Sur,Tecnología,Teclado,16,85000
568,Bogotá,Tienda Norte,Tecnología,Mouse,5,45000
569,Barranquilla,Tienda Premium,Deportes,Caminadora,19,3200000
570,Cali,Tienda Occidente,Deportes,Guantes,11,65000
571,Cartagena,Tienda Premium,Tecnología,Portatil,4,2500000
572,Cartagena,Tienda Occidente,Hogar,Licuadora,11,180000
573,Cali,Tienda Premium,Tecnología,Impresora,14,600000
574,Cali,Tienda Sur,Deportes,Pesas,3,250000
575,Barranquilla,Tienda Sur,Hogar,Cafetera,16,120000
576,Bogotá,Tienda Occidente,Hogar,Cafetera,12,120000
577,Barranquilla,Tienda Occidente,Deportes,Balón,7,90000
578,Bogotá,Tienda Premium,Hogar,Microondas,2,450000
579,Bogotá,Tienda Norte,Tecnología,Mouse,18,45000
580,Medellín,Tienda Premium,Deportes,Guantes,1,65000
581,Bogotá,Tienda Norte,Tecnología,Impresora,11,600000
582,Cali,Tienda Occidente,Tecnología,Impresora,11,600000
583,Medellín,Tienda Sur,Hogar,Cafetera,2,120000
584,Barranquilla,Tienda Occidente,Hogar,Licuadora,8,180000
585,Bogotá,Tienda Premium,Tecnología,Monitor,13,750000
586,Medellín,Tienda Occidente,Hogar,Cafetera,13,120000
587,Bogotá,Tienda Centro,Tecnología,Monitor,14,750000
588,Medellín,Tienda Norte,Tecnología,Impresora,15,600000
589,Cali,Tienda Occidente,Tecnología,Mouse,7,45000
590,Medellín,Tienda Premium,Tecnología,Portatil,20,2500000
591,Cali,Tienda Premium,Hogar,Cafetera,7,120000
592,Bogotá,Tienda Occidente,Hogar,Nevera,13,2200000
593,Barranquilla,Tienda Premium,Tecnología,Mouse,3,45000
594,Barranquilla,Tienda Premium,Deportes,Guantes,7,65000
595,Medellín,Tienda Norte,Tecnología,Impresora,20,600000
596,Barranquilla,Tienda Premium,Hogar,Nevera,4,2200000
597,Barranquilla,Tienda Sur,Hogar,Ventilador,4,250000
598,Cartagena,Tienda Premium,Deportes,Caminadora,12,3200000
599,Medellín,Tienda Premium,Hogar,Cafetera,19,120000
600,Cartagena,Tienda Occidente,Tecnología,Mouse,8,45000
601,Cali,Tienda Premium,Deportes,Pesas,13,250000
602,Cali,Tienda Centro,Hogar,Ventilador,14,250000
603,Medellín,Tienda Occidente,Hogar,Ventilador,18,250000
604,Cali,Tienda Occidente,Hogar,Ventilador,20,250000
605,Medellín,Tienda Sur,Deportes,Caminadora,18,3200000
606,Bogotá,Tienda Premium,Tecnología,Teclado,19,85000
607,Cartagena,Tienda Occidente,Hogar,Licuadora,17,180000
608,Medellín,Tienda Sur,Hogar,Licuadora,1,180000
609,Bogotá,Tienda Sur,Tecnología,Teclado,15,85000
610,Barranquilla,Tienda Occidente,Tecnología,Portatil,11,2500000
611,Cali,Tienda Centro,Hogar,Ventilador,10,250000
612,Medellín,Tienda Sur,Deportes,Balón,13,90000
613,Bogotá,Tienda Norte,Tecnología,Mouse,4,45000
614,Medellín,Tienda Sur,Deportes,Caminadora,8,3200000
615,Medellín,Tienda Norte,Tecnología,Portatil,7,2500000
616,Cartagena,Tienda Norte,Tecnología,Teclado,4,85000
617,Cali,Tienda Centro,Tecnología,Monitor,10,750000
618,Medellín,Tienda Premium,Deportes,Pesas,7,250000
619,Cartagena,Tienda Occidente,Deportes,Balón,16,90000
620,Medellín,Tienda Centro,Hogar,Cafetera,14,120000
621,Medellín,Tienda Norte,Deportes,Caminadora,10,3200000
622,Barranquilla,Tienda Centro,Deportes,Bicicleta,8,1800000
623,Cali,Tienda Occidente,Deportes,Caminadora,19,3200000
624,Medellín,Tienda Norte,Deportes,Bicicleta,15,1800000
625,Cartagena,Tienda Centro,Tecnología,Impresora,8,600000
626,Bogotá,Tienda Occidente,Tecnología,Portatil,2,2500000
627,Cali,Tienda Premium,Deportes,Balón,16,90000
628,Cartagena,Tienda Centro,Tecnología,Portatil,17,2500000
629,Medellín,Tienda Norte,Hogar,Nevera,1,2200000
630,Cali,Tienda Sur,Deportes,Pesas,10,250000
631,Medellín,Tienda Centro,Deportes,Balón,13,90000
632,Cartagena,Tienda Occidente,Tecnología,Portatil,15,2500000
633,Cali,Tienda Norte,Deportes,Balón,6,90000
634,Medellín,Tienda Occidente,Tecnología,Portatil,5,2500000
635,Cali,Tienda Norte,Hogar,Microondas,6,450000
636,Cartagena,Tienda Centro,Deportes,Guantes,1,65000
637,Cali,Tienda Occidente,Hogar,Microondas,17,450000
638,Cali,Tienda Centro,Deportes,Balón,2,90000
639,Cartagena,Tienda Sur,Tecnología,Monitor,7,750000
640,Barranquilla,Tienda Sur,Tecnología,Portatil,8,2500000
641,Bogotá,Tienda Centro,Tecnología,Monitor,13,750000
642,Barranquilla,Tienda Sur,Hogar,Licuadora,10,180000
643,Medellín,Tienda Premium,Deportes,Balón,3,90000
644,Cali,Tienda Premium,Deportes,Guantes,17,65000
645,Medellín,Tienda Occidente,Tecnología,Mouse,11,45000
646,Cali,Tienda Premium,Tecnología,Impresora,14,600000
647,Bogotá,Tienda Occidente,Hogar,Licuadora,10,180000
648,Bogotá,Tienda Norte,Tecnología,Mouse,7,45000
649,Cali,Tienda Occidente,Hogar,Licuadora,10,180000
650,Medellín,Tienda Sur,Hogar,Licuadora,16,180000
651,Bogotá,Tienda Occidente,Tecnología,Teclado,16,85000
652,Cartagena,Tienda Occidente,Tecnología,Teclado,19,85000
653,Barranquilla,Tienda Centro,Tecnología,Portatil,7,2500000
654,Bogotá,Tienda Sur,Hogar,Microondas,5,450000
655,Bogotá,Tienda Premium,Tecnología,Monitor,14,750000
656,Medellín,Tienda Centro,Tecnología,Impresora,8,600000
657,Cartagena,Tienda Premium,Tecnología,Mouse,6,45000
658,Cali,Tienda Premium,Tecnología,Portatil,3,2500000
659,Cali,Tienda Sur,Hogar,Cafetera,1,120000
660,Cartagena,Tienda Occidente,Deportes,Guantes,15,65000
661,Cali,Tienda Centro,Hogar,Nevera,9,2200000
662,Medellín,Tienda Norte,Hogar,Licuadora,18,180000
663,Barranquilla,Tienda Centro,Deportes,Balón,1,90000
664,Cali,Tienda Occidente,Deportes,Balón,13,90000
665,Medellín,Tienda Premium,Hogar,Cafetera,20,120000
666,Cartagena,Tienda Premium,Tecnología,Mouse,19,45000
667,Cartagena,Tienda Norte,Tecnología,Portatil,14,2500000
668,Cali,Tienda Sur,Tecnología,Impresora,15,600000
669,Cali,Tienda Centro,Tecnología,Monitor,6,750000
670,Cartagena,Tienda Norte,Deportes,Caminadora,12,3200000
671,Medellín,Tienda Premium,Tecnología,Mouse,2,45000
672,Cartagena,Tienda Sur,Hogar,Ventilador,17,250000
673,Barranquilla,Tienda Norte,Tecnología,Portatil,9,2500000
674,Bogotá,Tienda Norte,Hogar,Ventilador,3,250000
675,Cartagena,Tienda Norte,Hogar,Licuadora,4,180000
676,Cali,Tienda Premium,Tecnología,Mouse,6,45000
677,Bogotá,Tienda Norte,Deportes,Pesas,12,250000
678,Bogotá,Tienda Sur,Hogar,Nevera,14,2200000
679,Cartagena,Tienda Premium,Tecnología,Teclado,19,85000
680,Medellín,Tienda Premium,Tecnología,Mouse,20,45000
681,Cartagena,Tienda Premium,Tecnología,Monitor,3,750000
682,Barranquilla,Tienda Premium,Tecnología,Mouse,2,45000
683,Barranquilla,Tienda Sur,Tecnología,Mouse,7,45000
684,Bogotá,Tienda Centro,Deportes,Balón,14,90000
685,Bogotá,Tienda Premium,Deportes,Balón,17,90000
686,Medellín,Tienda Centro,Deportes,Pesas,6,250000
687,Cali,Tienda Premium,Hogar,Nevera,9,2200000
688,Medellín,Tienda Centro,Hogar,Licuadora,19,180000
689,Bogotá,Tienda Sur,Deportes,Balón,14,90000
690,Medellín,Tienda Premium,Deportes,Balón,3,90000
691,Barranquilla,Tienda Centro,Deportes,Pesas,10,250000
692,Cali,Tienda Norte,Hogar,Microondas,4,450000
693,Bogotá,Tienda Premium,Hogar,Licuadora,13,180000
694,Medellín,Tienda Norte,Tecnología,Monitor,11,750000
695,Medellín,Tienda Centro,Hogar,Licuadora,2,180000
696,Medellín,Tienda Sur,Hogar,Cafetera,15,120000
697,Medellín,Tienda Norte,Tecnología,Teclado,8,85000
698,Barranquilla,Tienda Occidente,Tecnología,Monitor,2,750000
699,Barranquilla,Tienda Premium,Hogar,Cafetera,8,120000
700,Cartagena,Tienda Premium,Hogar,Licuadora,15,180000
701,Bogotá,Tienda Norte,Deportes,Guantes,11,65000
702,Bogotá,Tienda Occidente,Deportes,Caminadora,7,3200000
703,Barranquilla,Tienda Centro,Hogar,Licuadora,8,180000
704,Cartagena,Tienda Premium,Deportes,Bicicleta,4,1800000
705,Cartagena,Tienda Sur,Tecnología,Impresora,6,600000
706,Bogotá,Tienda Sur,Deportes,Caminadora,6,3200000
707,Cartagena,Tienda Centro,Tecnología,Mouse,18,45000
708,Cartagena,Tienda Centro,Tecnología,Portatil,5,2500000
709,Cartagena,Tienda Sur,Deportes,Balón,17,90000
710,Cali,Tienda Occidente,Tecnología,Teclado,19,85000
711,Barranquilla,Tienda Norte,Deportes,Caminadora,7,3200000
712,Medellín,Tienda Occidente,Deportes,Guantes,18,65000
713,Cali,Tienda Premium,Deportes,Bicicleta,5,1800000
714,Cartagena,Tienda Premium,Hogar,Microondas,3,450000
715,Barranquilla,Tienda Sur,Hogar,Licuadora,8,180000
716,Bogotá,Tienda Sur,Hogar,Ventilador,4,250000
717,Cartagena,Tienda Norte,Hogar,Licuadora,1,180000
718,Cartagena,Tienda Norte,Tecnología,Portatil,7,2500000
719,Bogotá,Tienda Norte,Tecnología,Mouse,11,45000
720,Medellín,Tienda Occidente,Deportes,Bicicleta,7,1800000
721,Cartagena,Tienda Norte,Hogar,Cafetera,4,120000
722,Cartagena,Tienda Centro,Tecnología,Teclado,17,85000
723,Barranquilla,Tienda Premium,Hogar,Licuadora,17,180000
724,Barranquilla,Tienda Occidente,Hogar,Microondas,10,450000
725,Cali,Tienda Occidente,Deportes,Bicicleta,7,1800000
726,Cali,Tienda Occidente,Deportes,Guantes,16,65000
727,Bogotá,Tienda Sur,Hogar,Cafetera,8,120000
728,Barranquilla,Tienda Norte,Hogar,Nevera,10,2200000
729,Medellín,Tienda Centro,Deportes,Bicicleta,20,1800000
730,Bogotá,Tienda Norte,Hogar,Microondas,2,450000
731,Medellín,Tienda Norte,Deportes,Guantes,16,65000
732,Bogotá,Tienda Premium,Deportes,Pesas,14,250000
733,Barranquilla,Tienda Norte,Deportes,Guantes,1,65000
734,Medellín,Tienda Norte,Tecnología,Teclado,17,85000
735,Bogotá,Tienda Sur,Tecnología,Monitor,19,750000
736,Medellín,Tienda Centro,Tecnología,Portatil,2,2500000
737,Medellín,Tienda Premium,Hogar,Ventilador,16,250000
738,Cali,Tienda Norte,Deportes,Balón,20,90000
739,Cali,Tienda Premium,Deportes,Balón,10,90000
740,Cali,Tienda Premium,Deportes,Guantes,18,65000
741,Medellín,Tienda Sur,Hogar,Nevera,7,2200000
742,Cali,Tienda Occidente,Hogar,Nevera,10,2200000
743,Medellín,Tienda Occidente,Tecnología,Portatil,3,2500000
744,Medellín,Tienda Centro,Tecnología,Impresora,13,600000
745,Barranquilla,Tienda Occidente,Deportes,Bicicleta,15,1800000
746,Barranquilla,Tienda Premium,Hogar,Cafetera,8,120000
747,Bogotá,Tienda Norte,Deportes,Pesas,13,250000
748,Medellín,Tienda Occidente,Tecnología,Monitor,1,750000
749,Cali,Tienda Centro,Hogar,Ventilador,15,250000
750,Cali,Tienda Centro,Tecnología,Mouse,8,45000
751,Barranquilla,Tienda Norte,Deportes,Balón,6,90000
752,Medellín,Tienda Centro,Deportes,Pesas,14,250000
753,Cali,Tienda Norte,Hogar,Nevera,15,2200000
754,Medellín,Tienda Premium,Deportes,Balón,19,90000
755,Cartagena,Tienda Occidente,Hogar,Cafetera,19,120000
756,Bogotá,Tienda Centro,Tecnología,Mouse,17,45000
757,Cartagena,Tienda Centro,Tecnología,Mouse,16,45000
758,Bogotá,Tienda Centro,Hogar,Nevera,3,2200000
759,Barranquilla,Tienda Sur,Tecnología,Teclado,13,85000
760,Bogotá,Tienda Norte,Deportes,Caminadora,20,3200000
761,Cartagena,Tienda Premium,Tecnología,Impresora,3,600000
762,Medellín,Tienda Sur,Tecnología,Teclado,19,85000
763,Cali,Tienda Occidente,Tecnología,Impresora,15,600000
764,Cali,Tienda Centro,Deportes,Balón,13,90000
765,Cartagena,Tienda Sur,Deportes,Caminadora,14,3200000
766,Bogotá,Tienda Centro,Deportes,Bicicleta,13,1800000
767,Barranquilla,Tienda Premium,Tecnología,Monitor,12,750000
768,Cartagena,Tienda Sur,Tecnología,Mouse,3,45000
769,Cali,Tienda Sur,Hogar,Nevera,6,2200000
770,Bogotá,Tienda Sur,Hogar,Nevera,20,2200000
771,Cartagena,Tienda Occidente,Tecnología,Impresora,4,600000
772,Bogotá,Tienda Norte,Tecnología,Mouse,19,45000
773,Cali,Tienda Norte,Hogar,Cafetera,16,120000
774,Cali,Tienda Centro,Deportes,Balón,15,90000
775,Barranquilla,Tienda Sur,Deportes,Pesas,11,250000
776,Cartagena,Tienda Norte,Tecnología,Monitor,1,750000
777,Barranquilla,Tienda Premium,Deportes,Guantes,20,65000
778,Cali,Tienda Occidente,Hogar,Cafetera,2,120000
779,Medellín,Tienda Premium,Tecnología,Monitor,8,750000
780,Barranquilla,Tienda Premium,Hogar,Ventilador,17,250000
781,Cartagena,Tienda Norte,Hogar,Licuadora,3,180000
782,Cali,Tienda Sur,Hogar,Ventilador,19,250000
783,Barranquilla,Tienda Occidente,Hogar,Nevera,17,2200000
784,Medellín,Tienda Premium,Deportes,Bicicleta,18,1800000
785,Cali,Tienda Occidente,Deportes,Balón,5,90000
786,Cali,Tienda Sur,Deportes,Caminadora,10,3200000
787,Cartagena,Tienda Occidente,Deportes,Balón,4,90000
788,Medellín,Tienda Premium,Deportes,Balón,15,90000
789,Medellín,Tienda Norte,Hogar,Ventilador,7,250000
790,Cartagena,Tienda Centro,Deportes,Guantes,8,65000
791,Medellín,Tienda Norte,Tecnología,Monitor,11,750000
792,Bogotá,Tienda Norte,Deportes,Pesas,6,250000
793,Barranquilla,Tienda Occidente,Tecnología,Teclado,7,85000
794,Bogotá,Tienda Norte,Deportes,Guantes,5,65000
795,Bogotá,Tienda Norte,Deportes,Bicicleta,5,1800000
796,Bogotá,Tienda Occidente,Hogar,Microondas,4,450000
797,Barranquilla,Tienda Premium,Tecnología,Monitor,9,750000
798,Medellín,Tienda Occidente,Tecnología,Portatil,5,2500000
799,Bogotá,Tienda Norte,Hogar,Nevera,8,2200000
800,Bogotá,Tienda Sur,Tecnología,Monitor,7,750000
801,Medellín,Tienda Norte,Deportes,Balón,10,90000
802,Cali,Tienda Sur,Tecnología,Impresora,9,600000
803,Barranquilla,Tienda Premium,Deportes,Caminadora,12,3200000
804,Barranquilla,Tienda Sur,Deportes,Pesas,5,250000
805,Cartagena,Tienda Norte,Tecnología,Mouse,8,45000
806,Bogotá,Tienda Premium,Tecnología,Impresora,4,600000
807,Barranquilla,Tienda Premium,Tecnología,Portatil,2,2500000
808,Medellín,Tienda Premium,Tecnología,Impresora,17,600000
809,Bogotá,Tienda Norte,Hogar,Nevera,18,2200000
810,Cali,Tienda Occidente,Tecnología,Monitor,1,750000
811,Cartagena,Tienda Centro,Hogar,Ventilador,19,250000
812,Medellín,Tienda Sur,Hogar,Cafetera,5,120000
813,Cartagena,Tienda Premium,Deportes,Balón,19,90000
814,Cartagena,Tienda Norte,Tecnología,Impresora,11,600000
815,Barranquilla,Tienda Sur,Tecnología,Impresora,5,600000
816,Barranquilla,Tienda Sur,Tecnología,Impresora,9,600000
817,Medellín,Tienda Norte,Tecnología,Monitor,14,750000
818,Medellín,Tienda Centro,Hogar,Licuadora,17,180000
819,Cartagena,Tienda Sur,Tecnología,Teclado,3,85000
820,Cartagena,Tienda Premium,Hogar,Cafetera,8,120000
821,Medellín,Tienda Premium,Tecnología,Mouse,10,45000
822,Medellín,Tienda Norte,Deportes,Balón,10,90000
823,Bogotá,Tienda Sur,Hogar,Licuadora,9,180000
824,Medellín,Tienda Sur,Deportes,Bicicleta,13,1800000
825,Medellín,Tienda Occidente,Hogar,Ventilador,18,250000
826,Medellín,Tienda Occidente,Deportes,Pesas,8,250000
827,Medellín,Tienda Norte,Tecnología,Monitor,19,750000
828,Cartagena,Tienda Norte,Tecnología,Teclado,10,85000
829,Bogotá,Tienda Norte,Hogar,Nevera,18,2200000
